scenario,experiment,variant,seed,fit_seed,best_epoch,parameter_count,true_prevalence,estimated_prevalence,prevalence_absolute_error,soft_bbse_estimated_prevalence,soft_bbse_prevalence_absolute_error,calibration_intercept,calibration_slope,diagnostic_mode,diagnostic_accepted,diagnostic_best_prior,diagnostic_statistic,diagnostic_p_value,accepted_prior_lower,accepted_prior_upper,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,equal_n,equal_prevalence,equal_roc_auc,equal_average_precision,equal_log_loss,equal_balanced_log_loss,equal_brier,equal_balanced_brier,equal_accuracy,equal_balanced_accuracy,equal_f1,equal_precision,equal_recall,equal_sensitivity_at_80_specificity,equal_calibration_intercept,equal_calibration_slope,equal_aurc,adapted_n,adapted_prevalence,adapted_roc_auc,adapted_average_precision,adapted_log_loss,adapted_balanced_log_loss,adapted_brier,adapted_balanced_brier,adapted_accuracy,adapted_balanced_accuracy,adapted_f1,adapted_precision,adapted_recall,adapted_sensitivity_at_80_specificity,adapted_calibration_intercept,adapted_calibration_slope,adapted_aurc,soft_bbse_n,soft_bbse_prevalence,soft_bbse_roc_auc,soft_bbse_average_precision,soft_bbse_log_loss,soft_bbse_balanced_log_loss,soft_bbse_brier,soft_bbse_balanced_brier,soft_bbse_accuracy,soft_bbse_balanced_accuracy,soft_bbse_f1,soft_bbse_precision,soft_bbse_recall,soft_bbse_sensitivity_at_80_specificity,soft_bbse_calibration_intercept,soft_bbse_calibration_slope,soft_bbse_aurc,oracle_n,oracle_prevalence,oracle_roc_auc,oracle_average_precision,oracle_log_loss,oracle_balanced_log_loss,oracle_brier,oracle_balanced_brier,oracle_accuracy,oracle_balanced_accuracy,oracle_f1,oracle_precision,oracle_recall,oracle_sensitivity_at_80_specificity,oracle_calibration_intercept,oracle_calibration_slope,oracle_aurc
label_only,prior_separated,v2,9161,300323819,5,10913,0.8625,0.7705083338046547,0.09199166619534538,0.7828691092826291,0.07963089071737095,-0.6054217894141385,2.1990085602411176,composite_multiview_v3,True,0.75,0.002509400492235932,1.0,,,True,True,0.3625,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.9670619235836628,0.9950394045228799,0.3968407233734312,0.24692097005100586,0.10070374241897824,0.060010039769715286,0.875,0.927536231884058,0.921875,1.0,0.855072463768116,0.9420289855072463,3.0984759906155324,0.9763928123205639,0.1217052837055337,80.0,0.8625,0.9670619235836628,0.9950394045228799,0.24212884117408215,0.19114704679898775,0.06843190958076699,0.05007685438120317,0.9125,0.9492753623188406,0.9465648854961832,1.0,0.8985507246376812,0.9420289855072463,1.9157139361783393,0.9763203697805226,0.02083646518685401,80.0,0.8625,0.9670619235836628,0.9950394045228799,0.2357037019620578,0.19063981921732243,0.0671524698997155,0.050360855517716165,0.9125,0.9492753623188406,0.9465648854961832,1.0,0.8985507246376812,0.9420289855072463,1.8461440844261143,0.9763373938422368,0.019197846489083525,80.0,0.8625,0.9670619235836628,0.9950394045228799,0.19444087238713245,0.1983319030369013,0.0589913360177266,0.05653162657958265,0.925,0.9183135704874835,0.9552238805970149,0.9846153846153847,0.927536231884058,0.9420289855072463,1.3054843816052741,0.9763387442145783,0.011192026186962955
label_only,structured_policy_bank,v4,9161,1901277285,5,10913,0.8625,0.7885686915005194,0.0739313084994806,0.790200440834527,0.07229955916547304,-0.047890365533358424,1.7585961807599213,composite_multiview_v3,True,0.8,0.004006065554457906,0.9,,,True,True,0.3625,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.9459815546772068,0.9914434602616066,0.40976466303689224,0.31359703451533383,0.12563731738593995,0.09404879763265721,0.8375,0.8675889328063241,0.8976377952755905,0.9827586206896551,0.8260869565217391,0.8840579710144928,2.4743397960692066,1.075499972795263,0.08639484494936531,80.0,0.8625,0.9459815546772068,0.9914434602616066,0.2400096678317749,0.3301138139182818,0.07695337472738702,0.10402509389636466,0.875,0.8129117259552042,0.9253731343283582,0.9538461538461539,0.8985507246376812,0.8840579710144928,1.0588567763721235,1.075638284803964,0.01812009132510279,80.0,0.8625,0.9459815546772068,0.9914434602616066,0.2392877773741536,0.33090354976686764,0.07671566994626096,0.10429523726311435,0.875,0.8129117259552042,0.9253731343283582,0.9538461538461539,0.8985507246376812,0.8840579710144928,1.0482995187831987,1.0756380461206991,0.01837108328268437,80.0,0.8625,0.9459815546772068,0.9914434602616066,0.21176558378788765,0.3866487290306405,0.0672108396640879,0.12335733839182912,0.9,0.8274044795783926,0.9411764705882353,0.9552238805970149,0.927536231884058,0.8840579710144928,0.4996514046080545,1.0756183048642813,0.014886596449545212
label_only,mask_only_dro,v5_mask,9161,1135209094,5,10913,0.8625,0.8341152971196655,0.028384702880334567,0.8263653794653136,0.03613462053468641,-0.6084713583730693,2.486125697917263,composite_multiview_v3,True,0.8,0.002909743326580465,1.0,,,True,True,0.3625,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.9960474308300395,0.9993697920251907,0.18670275457035596,0.12649527216198053,0.054946515687414064,0.03488445617343441,0.9125,0.9492753623188406,0.9465648854961832,1.0,0.8985507246376812,1.0,3.8771171764468875,1.620053343175897,0.011433379293220152,80.0,0.8625,0.9960474308300395,0.9993697920251907,0.08588936309255527,0.11927903233713416,0.025265377905284693,0.03380101193407058,0.95,0.9328063241106719,0.9705882352941176,0.9850746268656716,0.9565217391304348,1.0,1.260693944593311,1.6200765867197022,0.00127003402715428,80.0,0.8625,0.9960474308300395,0.9993697920251907,0.08750697568910326,0.11739173419853496,0.02582763787608051,0.03325837533260824,0.95,0.9328063241106719,0.9705882352941176,0.9850746268656716,0.9565217391304348,1.0,1.3492355404166003,1.6197854472015156,0.001596845373702469,80.0,0.8625,0.9960474308300395,0.9993697920251907,0.08051555167614831,0.12856412973979617,0.02329312043376304,0.03640286115518917,0.9625,0.9400527009222661,0.9781021897810219,0.9852941176470589,0.9710144927536232,1.0,0.9024243878843938,1.6200757623289168,0.0011919090271542802
mar_policy_shift,prior_separated,v2,9161,2756264704,5,10913,0.8625,0.871199780135373,0.008699780135372981,0.8424169119620558,0.02008308803794423,0.7817697634050564,4.127034221252879,composite_multiview_v3,True,0.85,0.011941661104615132,0.2,,,True,True,0.2375,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.9881422924901185,0.9982510624387055,0.201953184015645,0.1610056781334131,0.05676213130329272,0.04000483205028378,0.925,0.9565217391304348,0.9545454545454546,1.0,0.9130434782608695,0.9855072463768116,2.1660788779711893,1.4191077648176553,0.017590549445061658,80.0,0.8625,0.9881422924901185,0.9982510624387055,0.12175697758052095,0.27576713954617865,0.03797615068421871,0.09452781219050745,0.9375,0.810935441370224,0.9645390070921985,0.9444444444444444,0.9855072463768116,0.9855072463768116,-0.5466270779016873,1.419041737217884,0.004387032204781354,80.0,0.8625,0.9881422924901185,0.9982510624387055,0.12099372926153165,0.2440556267327736,0.03595572437506454,0.07972097286506791,0.9625,0.9018445322793149,0.9784172661870504,0.9714285714285714,0.9855072463768116,0.9855072463768116,-0.21274059448946595,1.41905528521529,0.004140763882764713,80.0,0.8625,0.9881422924901185,0.9982510624387055,0.12123114254595854,0.26503544417311753,0.037231549387901464,0.08956984964031706,0.95,0.8563899868247695,0.9714285714285714,0.9577464788732394,0.9855072463768116,0.9855072463768116,-0.4396596822352294,1.4190268707837095,0.004328807702293793
mar_policy_shift,structured_policy_bank,v4,9161,2424076370,5,10913,0.8625,0.8760323262284082,0.013532326228408165,0.8863496035018038,0.023849603501803762,2.68766136308031,5.968772150444033,composite_multiview_v3,True,0.85,0.01210892996084894,0.2,,,True,True,0.2375,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.9894598155467721,0.9984942593638245,0.11477266852808284,0.10223238260072394,0.022885552998017665,0.02137953024109241,0.9875,0.9927536231884058,0.9927007299270073,1.0,0.9855072463768116,0.9855072463768116,1.0370237037428565,0.7680524417646329,0.004346999052028574,80.0,0.8625,0.9894598155467721,0.9984942593638243,0.10273812183073941,0.21082154043720264,0.02927492944417458,0.068818463670018,0.9625,0.9018445322793149,0.9784172661870504,0.9714285714285714,0.9855072463768116,0.9855072463768116,-0.46520571747137873,0.7680345797608124,0.003105327827591816,80.0,0.8625,0.9894598155467721,0.9984942593638243,0.10416354337777012,0.22113096070565647,0.030194948951779176,0.07249916519038835,0.9625,0.9018445322793149,0.9784172661870504,0.9714285714285714,0.9855072463768116,0.9855072463768116,-0.540824413046473,0.7680608520073597,0.003105327827591816,80.0,0.8625,0.9894598155467721,0.9984942593638245,0.10125870447656411,0.19904966932162155,0.028204445689674333,0.06449544122213666,0.9625,0.9018445322793149,0.9784172661870504,0.9714285714285714,0.9855072463768116,0.9855072463768116,-0.37350341758803385,0.7680334863241124,0.002974156256546827
mar_policy_shift,mask_only_dro,v5_mask,9161,3942424521,5,10913,0.8625,0.8653842480359051,0.002884248035905035,0.8165768894351577,0.04592311056484233,-0.47994701141472806,2.4632313537777266,composite_multiview_v3,True,0.8,0.008024135736357983,0.55,,,True,True,0.2375,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.9143610013175231,0.9860103276617433,0.4205658486484635,0.3862278668763651,0.13219980799720848,0.12038834817831609,0.8375,0.8675889328063241,0.8976377952755905,0.9827586206896551,0.8260869565217391,0.8405797101449275,1.952253553301043,1.1826585974149353,0.08658967483460528,80.0,0.8625,0.9143610013175231,0.9860103276617433,0.24845662960888423,0.6107273644884911,0.07733203458253615,0.211915640252501,0.9,0.7127799736495388,0.9436619718309859,0.9178082191780822,0.9710144927536232,0.8405797101449275,-0.24838687706701318,1.1826348145969654,0.0207231359587649,80.0,0.8625,0.9143610013175231,0.9860103276617433,0.25316459994406737,0.528103614862462,0.07798115866311306,0.18218447468623244,0.9,0.7509881422924901,0.9428571428571428,0.9295774647887324,0.9565217391304348,0.8405797101449275,0.18619572101242846,1.1826305572544429,0.02086742425605916,80.0,0.8625,0.9143610013175231,0.9860103276617433,0.24841045471960937,0.6046622167585017,0.07725983897630032,0.2097966562660482,0.9,0.7127799736495388,0.9436619718309859,0.9178082191780822,0.9710144927536232,0.8405797101449275,-0.21936971136887626,1.1826366849106924,0.0207231359587649
conditional_only,prior_separated,v2,9161,1976038506,4,10913,0.8625,0.46523424084950743,0.3972657591504926,0.4708758900999355,0.3916241099000645,0.5471141859180093,2.5332791097014407,composite_multiview_v3,True,0.5,0.019680725216240216,0.05,,,True,True,0.3625,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.6811594202898551,0.9334320237042935,1.1514352384038724,0.90558164027429,0.3544423849880699,0.2795579818795357,0.55,0.6245059288537549,0.6666666666666666,0.9230769230769231,0.5217391304347826,0.463768115942029,2.026948835399801,0.2680420105815683,0.38470407457648176,80.0,0.8625,0.6811594202898551,0.9334320237042935,1.205749065163532,0.9210228734484109,0.36564044444737426,0.28141138522016335,0.55,0.6245059288537549,0.6666666666666666,0.9230769230769231,0.5217391304347826,0.463768115942029,2.0643094791690695,0.26803824836312523,0.4311775257403566,80.0,0.8625,0.6811594202898551,0.9334320237042935,1.196774258560382,0.9183731003220659,0.36381405184409,0.28109510677387917,0.55,0.6245059288537549,0.6666666666666666,0.9230769230769231,0.5217391304347826,0.463768115942029,2.058240235262431,0.2680378860120016,0.4229103233182909,80.0,0.8625,0.6811594202898551,0.9334320237042935,0.6302636412185949,0.9059787904174545,0.21524400312202885,0.27934964906227067,0.675,0.5823451910408433,0.7903225806451613,0.8909090909090909,0.7101449275362319,0.463768115942029,1.5348046307736758,0.2680436689803066,0.14119143767812226
conditional_only,structured_policy_bank,v4,9161,1726531450,5,10913,0.8625,0.8559479050460349,0.006552094953965137,0.8136500475989599,0.048849952401040175,0.6031543039292627,3.4809877084677674,composite_multiview_v3,True,0.65,0.018355040459829487,0.05,,,True,True,0.3625,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.8748353096179183,0.9780201617483744,0.43386057092746927,0.4685271625483516,0.13693025403646178,0.15372129186975012,0.7875,0.7621870882740448,0.8661417322834646,0.9482758620689655,0.7971014492753623,0.7681159420289855,1.618819102305334,0.6583124092908609,0.08088417543632126,80.0,0.8625,0.8748353096179183,0.9780201617483744,0.29862675350776036,0.7035703576639337,0.0913724344980972,0.21946626016383602,0.875,0.6600790513833992,0.9295774647887324,0.9041095890410958,0.9565217391304348,0.7681159420289855,0.44564136503466517,0.6583353596062108,0.03092634233137764,80.0,0.8625,0.8748353096179183,0.9780201617483744,0.30389856318555203,0.6384329185160974,0.09376046580173977,0.20119053542580584,0.8875,0.7437417654808959,0.935251798561151,0.9285714285714286,0.9420289855072463,0.7681159420289855,0.6485136543132096,0.6583073072966235,0.03245188706990281,80.0,0.8625,0.8748353096179183,0.9780201617483744,0.2983688882650899,0.7160469941113946,0.09115332418987723,0.2229337231531336,0.875,0.6600790513833992,0.9295774647887324,0.9041095890410958,0.9565217391304348,0.7681159420289855,0.4100088250064678,0.6583118647610251,0.030527071707635186
conditional_only,mask_only_dro,v5_mask,9161,1535202078,5,10913,0.8625,0.6417406410786277,0.22075935892137233,0.6058302624733654,0.2566697375266347,0.17659774493927408,1.5514755299878684,composite_multiview_v3,True,0.6,0.018117636134324967,0.05,,,True,True,0.3625,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.8537549407114625,0.9738574546318397,0.6733579325789608,0.523722683231479,0.22678766422432378,0.176006345868729,0.6625,0.727931488801054,0.7652173913043478,0.9565217391304348,0.6376811594202898,0.7246376811594203,2.3288930075332477,0.7716778077381757,0.19102045592692563,80.0,0.8625,0.8537549407114625,0.9738574546318397,0.5241540286462453,0.4986563334252071,0.1807466735703156,0.17080528369519124,0.7375,0.733201581027668,0.8292682926829268,0.9444444444444444,0.7391304347826086,0.7246376811594203,1.8790971047462695,0.7716839123708734,0.10502424063023758,80.0,0.8625,0.8537549407114625,0.9738574546318397,0.559353079950398,0.5012484238936068,0.19217564265338632,0.17143142304846382,0.725,0.7641633728590251,0.8166666666666667,0.9607843137254902,0.7101449275362319,0.7246376811594203,1.997280977166218,0.7717108848709957,0.11983430067378197,80.0,0.8625,0.8537549407114625,0.9738574546318397,0.33710836676302647,0.5889077828170639,0.10971441463360465,0.19101396241717208,0.825,0.7457180500658762,0.8939393939393939,0.9365079365079365,0.855072463768116,0.7246376811594203,0.9120922893213592,0.7716697591824363,0.043466041168465634
mnar_outcome_only,prior_separated,v2,9161,4159958130,5,10913,0.8625,0.8051882888315951,0.057311711168404944,0.8104160000983684,0.052083999901631595,0.12102865099193788,4.159815904060165,composite_multiview_v3,True,0.8,0.0228841140702652,0.05,,,True,True,0.275,0.15384615384615385,0.23076923076923078,80.0,0.8625,0.9907773386034255,0.9985935066423957,0.25298595750854513,0.15512101786874438,0.07350582920923279,0.04297012650217995,0.9,0.9420289855072463,0.9384615384615385,1.0,0.8840579710144928,0.9710144927536232,4.639304496233366,1.5356514004118293,0.02134584403812089,80.0,0.8625,0.9907773386034255,0.9985935066423957,0.1329207125503347,0.10987140022743024,0.040703473715747215,0.02806065120189441,0.9375,0.963768115942029,0.9624060150375939,1.0,0.927536231884058,0.9710144927536232,2.459766933089336,1.5355483609219407,0.0059006554875314235,80.0,0.8625,0.9907773386034255,0.9985935066423957,0.13101148826385392,0.10979800741512012,0.040123165660748576,0.027974519891555524,0.9375,0.963768115942029,0.9624060150375939,1.0,0.927536231884058,0.9710144927536232,2.4080474530235048,1.5355486602595798,0.005340373475636507,80.0,0.8625,0.9907773386034255,0.9985935066423957,0.11216001194335615,0.1129340503293344,0.03427539342107837,0.028433029254598972,0.9625,0.9782608695652174,0.9777777777777777,1.0,0.9565217391304348,0.9710144927536232,1.8194729812151649,1.5356802823265312,0.0037288233531034606
